Table 1
County Name,Flown Over X Times,Lattitude Centroid,Longitude Centroid,
'Menard County',81,40.0274157084,-89.8021776433,
'Lunenburg County',175,36.9462101355,-78.240565851,
'Pima County',597,32.097399026,-111.789863499,
'Wayne County',31,42.2092885613,-97.11926027,
'Geary County',131,39.0023855083,-96.7525021968,
'Frederick County',650,39.4722125305,-77.3979843347,
'Solano County',319,38.2669127871,-121.940024418,
'Barton County',143,38.4789639679,-98.756464293,
'Simpson County',56,31.9131719625,-89.9194880948,
'Stone County',112,30.789951647,-89.1177101979,
'Bollinger County',58,37.322190727,-90.0259472067,
'Bleckley County',79,32.4344414462,-83.3278388255,
'Butler County',173,37.7812707517,-96.8390654617,
'Rankin County',95,32.2641243634,-89.9457980719,
'Wayne County',73,35.2399169268,-87.7880131637,
'Mahaska County',127,41.3352034594,-92.6409093578,
'Henry County',225,33.4529935799,-84.1541806022,
'McMinn County',169,35.4247444764,-84.6174748904,
'Pontotoc County',101,34.7280450543,-96.6843760531,
'Los Alamos County',403,35.869381374,-106.307385105,
'Middlesex County',944,42.48553813,-71.3917424712,
'Nacogdoches County',121,31.6159802631,-94.6158732578,
'Dougherty County',81,31.5333740309,-84.2162536823,
'Choctaw County',37,32.0196107831,-88.2632012743,
'Ford County',207,37.6917036301,-99.8879423784,
'Holmes County',71,33.1235144947,-90.0920506122,
'Anson County',77,34.9737894417,-80.102712026,
'Winn Parish',146,31.944249197,-92.6367652262,
'Blair County',199,40.4809952692,-78.3486041534,
'Cassia County',211,42.2838809992,-113.600088287,
'Montgomery County',102,42.9022816291,-74.4396826879,
'Crow Wing County',52,46.482373828,-94.0708780275,
'Ripley County',61,36.6528169511,-90.8638843452,
'Tyrrell County',35,35.8694070017,-76.1704523585,
'Brown County',61,31.7742624158,-98.999794176,
'Audubon County',81,41.6845893285,-94.905822196,
'Pittsburg County',190,34.9238618899,-95.7484141356,
'Adair County',152,40.1905621824,-92.6007190462,
'Leslie County',74,37.0940663146,-83.3811399511,
'St. Louis County',86,47.589861371,-92.4614657054,
'Lorain County',429,41.4525115243,-82.1514904737,
'Robertson County',314,36.5254454743,-86.8705670582,
'Macomb County',295,42.6727950993,-82.9101752594,
'Cooper County',86,38.843539656,-92.8101191097,
'Randolph County',229,38.7747231232,-79.8757955735,
'Murray County',191,34.7884475042,-84.7480935785,
'Calhoun County',155,33.7714324565,-85.8260308543,
'Butte County',145,39.6669293633,-121.600671735,
'Pine County',27,46.120767065,-92.7412705154,
'Bienville Parish',94,32.3472191955,-93.0559517637,
'Walker County',116,34.7356590026,-85.3009850599,
'Butler County',84,42.7315661359,-92.7901934384,
'Callaway County',169,38.8355168847,-91.92602044,
'Taylor County',318,30.0195666061,-83.6189726465,
'Cumberland County',145,43.8060821062,-70.3302006275,
'Clay County',253,29.9830664456,-81.8578845259,
'Allendale County',210,32.9881100057,-81.3582013406,
'Grenada County',60,33.7699538621,-89.8020061532,
'Nelson County',138,37.7873807102,-78.8868222264,
'Clay County',82,40.5244322568,-98.0512842475,
'Kimble County',157,30.4867787311,-99.7486955832,
'Midland County',36,43.6468567079,-84.3881091147,
'Hardin County',137,37.6979246033,-85.9633719015,
'Santa Fe County',593,35.5069269541,-105.976273211,
'Somervell County',135,32.2222882576,-97.7743353973,
'Richardson County',48,40.1250638959,-95.7175305402,
'McNairy County',59,35.1754531586,-88.5636398807,
'Franklin County',1325,39.9695461474,-83.0092981418,
'Jasper County',323,32.4205841079,-81.0221137598,
'Faulk County',8,45.0710105947,-99.1452534374,
'Rockingham County',291,36.3960127906,-79.7749871967,
'Jefferson County',463,44.6294210298,-121.176237426,
'Lampasas County',188,31.1961909998,-98.2414446434,
'Frontier County',258,40.5300832055,-100.394202624,
'Sebastian County',160,35.1993218755,-94.2741206259,
'San Patricio County',149,28.0087830727,-97.5182740096,
'St. Charles Parish',114,29.905528266,-90.3582204731,
'Sierra County',235,39.5804001016,-120.515996378,
'Hamilton County',312,35.1808755183,-85.1647566085,
'Suffolk County',1314,42.3486893925,-70.9856096697,
'Hancock County',122,40.4037747348,-91.1646955496,
'McLean County',261,40.4908916187,-88.847324278,
'Dunn County',131,44.9465839939,-91.896403608,
'Wayne County',162,41.6487307494,-75.3032577124,
'Chouteau County',9,47.8805838786,-110.435223803,
'Union County',546,36.4816684795,-103.470970513,
'Robeson County',184,34.6402420514,-79.1038649277,
'Logan County',83,35.2153385104,-93.7162169926,
'Miller County',50,33.3121471783,-93.8915614277,
'Arkansas County',247,34.2908080523,-91.3749047506,
'Randolph County',347,35.7103417044,-79.8060069064,
'Lincoln County',113,35.7029694977,-96.8808913751,
'Posey County',133,38.0218915518,-87.8684711826,
'Clarion County',287,41.1923895368,-79.4209635408,
'McCook County',68,43.6743108455,-97.3684431809,
'Moffat County',1,40.61842222,-108.207290604,
'Wolfe County',106,37.7393195914,-83.4931751504,
'Berkeley County',284,33.1973239343,-79.952159639,
'Monroe County',87,39.7273470786,-81.0829177077,
'Clay County',149,46.8923435535,-96.4906494764,
'DeSoto County',633,27.1863023348,-81.8094429515,
'Fremont County',231,38.4729724659,-105.439657054,
'Goochland County',108,37.7216505795,-77.9158559223,
'Gallatin County',85,45.5403894994,-111.170368946,
'Polk County',104,41.1868968805,-97.5684211292,
'Burlington County',541,39.8777172962,-74.6680674072,
'Coos County',33,44.6894956175,-71.3055333389,
'Bowie County',134,33.4457647387,-94.4233195808,
'Seminole County',123,35.1675045158,-96.615493743,
'White Pine County',596,39.4421951904,-114.901684451,
'Crisp County',69,31.9229299181,-83.768102221,
'Madison County',141,42.9127722362,-75.6696638191,
'Johnson County',240,39.4899707456,-86.1016367881,
'Wayne County',83,37.1126355072,-90.4614294536,
'Lapeer County',143,43.0901474299,-83.2217837238,
'Claiborne Parish',51,32.822693435,-92.9957332424,
'Carroll County',207,35.9731784168,-88.4502607461,
'Marion County',48,32.3533781815,-84.5246378869,
'Randolph County',115,39.4401679837,-92.4970779756,
'Lane County',410,43.9416929041,-122.876213921,
'Box Butte County',68,42.2197672573,-103.085681934,
'Graves County',93,36.7231381944,-88.6512057677,
'Socorro County',265,34.0071879577,-106.930399241,
'Ashtabula County',265,41.8963811411,-80.759010793,
'Jefferson County',83,33.0548441405,-82.4181514496,
'Stevens County',22,48.399068947,-117.855153321,
'Sevier County',148,38.7477765207,-111.804508601,
'Winchester city',87,39.1735054386,-78.1746435555,
'Lawrence County',56,31.5502158141,-90.1069711692,
'Kennebec County',62,44.4091601365,-69.767264396,
'Mason County',115,38.5951729912,-83.8242451537,
'Donley County',154,34.965417596,-100.813991608,
'Garvin County',111,34.7045808679,-97.3093236805,
'Emery County',54,38.9967401872,-110.700630808,
'Cherokee County',125,35.9066686938,-94.9996891482,
'Marshall County',57,42.0358492263,-92.9987713463,
'Dodge County',202,43.4162950523,-88.7075067352,
'Madera County',496,37.2180440575,-119.762644507,
'Somerset County',231,38.080066116,-75.8534705783,
'Stanton County',36,41.9169237189,-97.1939149855,
'Greensville County',56,36.6758560817,-77.5595928743,
'Lewis County',95,38.5315416285,-83.3780560683,
'Kent County',434,39.2356038944,-76.0958206019,
'Luna County',407,32.1822155495,-107.749771928,
'Brookings County',26,44.3696796109,-96.7904210084,
'McKinley County',871,35.5806641869,-108.26182312,
'Piscataquis County',124,45.8373643273,-69.2845234425,
'Montgomery County',799,40.2108261137,-75.3672936402,
'Arenac County',49,44.0428854726,-83.7472418424,
'Grays Harbor County',28,47.1444090738,-123.828620824,
'Haskell County',128,37.5622507408,-100.871191808,
'Upshur County',189,38.8978264216,-80.2334232097,
'Holmes County',145,40.561195332,-81.9293594987,
'Osceola County',724,28.0626646156,-81.1494997552,
'Richland County',88,43.3756405374,-90.4294834242,
'Dallas County',2887,32.7666300195,-96.7778770663,
'Chenango County',154,42.4935106026,-75.6115785175,
'Lycoming County',223,41.3433818683,-77.0645062464,
'Jefferson County',94,31.7342053896,-91.0371787166,
'El Paso County',1462,38.8320890915,-104.525584561,
'Prairie County',238,34.8297827954,-91.5527759528,
'Franklin County',52,44.9741566636,-70.4440737272,
'Menifee County',81,37.9413779683,-83.5988719199,
'Charlevoix County',18,45.5024976764,-85.373250216,
'Warren County',360,39.4275866129,-84.166754367,
'Knox County',270,40.3987652449,-82.4215337501,
'Lee County',52,36.7054264259,-83.1286182436,
'Whitley County',123,41.1393753356,-85.505117935,
'Union County',129,33.171357538,-92.5972913761,
'Arapahoe County',613,39.6497752303,-104.339234024,
'Aroostook County',145,46.6588181292,-68.5988785527,
'Jefferson Davis County',42,31.5696411088,-89.8230024414,
'Fayette County',162,35.1970807469,-89.4143720339,
'Knox County',114,42.6367815449,-97.8918968398,
'Washington County',305,45.5600908408,-123.098321728,
'Windham County',110,42.990603511,-72.7137985374,
